tournament,toCd,date,division,event,format,round,playerA,playerAId,teamA,playerB,playerBId,teamB,gamesA,gamesB,winner
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 12세이하부,개인전,토너먼트,예선경기５,강그루,202411001084,,송예준,202501003369,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 12세이하부,개인전,토너먼트,예선경기６,유윤재,202601013283,,김시우,202307007967,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 12세이하부,개인전,토너먼트,예선경기７,최재원,202102002568,,박준응,202502016017,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 12세이하부,개인전,토너먼트,준준결승경기１,최현욱,202103005535,,이준서,202305012079,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 12세이하부,개인전,토너먼트,준준결승경기２,김현석,202204086936,,김승주,202408012758,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 12세이하부,개인전,토너먼트,준준결승경기３,강그루,202411001084,,김시우,202307007967,,0,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 12세이하부,개인전,토너먼트,준준결승경기４,최재원,202102002568,,강예준,202304049424,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 12세이하부,개인전,토너먼트,준결승경기１,최현욱,202103005535,,김현석,202204086936,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 12세이하부,개인전,토너먼트,준결승경기２,강그루,202411001084,,강예준,202304049424,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 12세이하부,개인전,토너먼트,결승,최현욱,202103005535,,강예준,202304049424,,2,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,예선경기１,김예빈,202311001849,,이하율,202404007406,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,예선경기２,원지원,202407004535,,박서현,202411000815,,3,2,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,예선경기３,조예슬,202509006454,,김지은,202008003330,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,예선경기４,서주연,202403017297,,안서율,202403016789,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,예선경기５,김민주,202507027511,,김아린,202303035971,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,예선경기６,구보민,202206006488,,김예지,202505004782,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,예선경기７,홍지우,202307007070,,서민아,202510009251,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,예선경기８,정지원,202501003289,,이서우,202311002595,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,준준결승경기１,이하율,202404007406,,원지원,202407004535,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,준준결승경기２,조예슬,202509006454,,안서율,202403016789,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,준준결승경기３,김아린,202303035971,,구보민,202206006488,,2,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,준준결승경기４,홍지우,202307007070,,이서우,202311002595,,3,2,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,준결승경기１,이하율,202404007406,,안서율,202403016789,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,준결승경기２,구보민,202206006488,,홍지우,202307007070,,3,2,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 15세이하부,개인전,토너먼트,결승,안서율,202403016789,,구보민,202206006488,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,예선경기２,이우진,202406006318,,조은호,202502000939,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,예선경기１５,문시후,202603002103,,김준수,202305008331,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준준결승경기１,류지안,202202002116,,조은호,202502000939,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준준결승경기２,최윤호,202311001127,,김민,202403018707,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준준결승경기３,나시빈,202602009330,,이상경,202206010078,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준준결승경기４,나우영,201902002440,,최규현,202006002884,,3,2,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준준결승경기５,김서준,201904001822,,이석현,202302017098,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준준결승경기６,서예준,202403017121,,최원준,202309002019,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준준결승경기７,강연우,202302018875,,김재후,202601000275,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준준결승경기８,김준수,202305008331,,김민기,202006003212,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준결승경기１,류지안,202202002116,,최윤호,202311001127,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준결승경기２,이상경,202206010078,,나우영,201902002440,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준결승경기３,김서준,201904001822,,최원준,202309002019,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준준결승경기４,강연우,202302018875,,김민기,202006003212,,2,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준결승경기１,류지안,202202002116,,이상경,202206010078,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,준결승경기２,김서준,201904001822,,김민기,202006003212,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 15세이하부,개인전,토너먼트,결승,류지안,202202002116,,김서준,201904001822,,3,2,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,예선경기２,강현이,202507029514,,정단아,202207001150,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,예선경기６,정유빈,202307008532,,김태영,202406003305,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,예선경기７,유하영,202507029420,,이수현,202302014612,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,예선경기１０,문하람,202002004153,,남유비,202202004112,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,예선경기１１,박지은,202002004079,,황지영,202403018376,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,예선경기１４,나현아,202406007100,,김수연,202507003932,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,예선경기１５,이해인,202002004113,,박소영,202503043401,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준준결승경기１,박솔민,202002002489,,정단아,202207001150,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준준결승경기２,이재인,202305008081,,강연아,202302018871,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준준결승경기３,라우림,202202004038,,정유빈,202307008532,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준준결승경기４,이수현,202302014612,,안수빈,202507003569,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준준결승경기５,정현아,202207001169,,문하람,202002004153,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준준결승경기６,박지은,202002004079,,김예은,202008003322,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준준결승경기７,김도은,202006003279,,나현아,202406007100,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준준결승경기８,이해인,202002004113,,김민주,202311002931,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준결승경기１,박솔민,202002002489,,이재인,202305008081,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준결승경기２,라우림,202202004038,,이수현,202302014612,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준결승경기３,문하람,202002004153,,박지은,202002004079,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준준결승경기４,김도은,202006003279,,이해인,202002004113,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준결승경기１,박솔민,202002002489,,이수현,202302014612,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,준결승경기２,문하람,202002004153,,이해인,202002004113,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,개인전,토너먼트,결승,박솔민,202002002489,,이해인,202002004113,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,단체전,토너먼트,예선경기１,천안월봉고등학교,,,김천한일여자고등학교,,,1,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,단체전,토너먼트,예선경기２,동일미래과학고등학교,,,경상남도스쿼시연맹,,,2,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,단체전,토너먼트,결승,김천한일여자고등학교,,,동일미래과학고등학교,,,1,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,복식,토너먼트,예선경기１,"강연아, 박지은",,,"강현지, 김하늘",,,2,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,복식,토너먼트,예선경기２,"정단아, 정현아",,,"나현아, 라우림",,,2,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 18세이하부,복식,토너먼트,결승,"강연아, 박지은",,,"정단아, 정현아",,,0,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기２,현종선,202302017920,,윤지훈,202502013232,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기３,노성현,202505005861,,서한규,202407006297,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기４,김경민,202211001200,,김민재,202303000324,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기６,장승보,202303008035,,윤태훈,202209003037,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기７,윤종현,202204001156,,신승원,202402018673,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기１０,김민준,201903012665,,김성주,202203007369,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기１１,김재영,202006001038,,김지완,202407009605,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기１２,어준서,202411001569,,김건우,202409001518,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기１３,전제민,202507003086,,김현,202303001958,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기１４,송늘찬,202308010299,,윤하성,202502001198,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,예선경기１５,황지호,202306012178,,황승조,202402001062,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준준결승경기１,김찬영,202203001906,,현종선,202302017920,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준준결승경기２,서한규,202407006297,,김민재,202303000324,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준준결승경기３,구건휘,202206008055,,장승보,202303008035,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준준결승경기４,윤종현,202204001156,,오지훈,202307006557,,0,0,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준준결승경기５,전서율,201905001623,,김성주,202203007369,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준준결승경기６,김지완,202407009605,,김건우,202409001518,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준준결승경기７,김현,202303001958,,송늘찬,202308010299,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준준결승경기８,황승조,202402001062,,이동화,202007000243,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준결승경기１,김찬영,202203001906,,김민재,202303000324,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준결승경기２,장승보,202303008035,,오지훈,202307006557,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준결승경기３,김성주,202203007369,,김지완,202407009605,,3,2,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준준결승경기４,김현,202303001958,,이동화,202007000243,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준결승경기１,김찬영,202203001906,,장승보,202303008035,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,준결승경기２,김성주,202203007369,,김현,202303001958,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,개인전,토너먼트,결승,김찬영,202203001906,,김현,202303001958,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,단체전,토너먼트,예선경기１,와룡고등학교,,,경상남도스쿼시연맹,,,0,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,단체전,토너먼트,예선경기２,대광고등학교,,,오남고등학교,,,0,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,단체전,토너먼트,결승,경상남도스쿼시연맹,,,오남고등학교,,,0,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,복식,토너먼트,예선경기２,"황승조, 김지완",,,"윤하성, 김성주",,,2,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,복식,토너먼트,준결승경기１,"전서율, 김민재",,,"황승조, 김지완",,,2,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,복식,토너먼트,준결승경기２,"오지훈, 김건우",,,"윤태훈, 김재영",,,1,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 18세이하부,복식,토너먼트,결승,"전서율, 김민재",,,"윤태훈, 김재영",,,2,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,개인전,토너먼트,예선경기２,김태연,201605003414,,김소윤,202307002569,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,개인전,토너먼트,예선경기６,서예은,202206004756,,김민정,202102002754,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,개인전,토너먼트,예선경기７,김민지,202205118922,,정수아,202307002127,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,개인전,토너먼트,준준결승경기１,김하연,201503006905,,김태연,201605003414,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,개인전,토너먼트,준준결승경기２,남지윤,202203011255,,전현영,202201001946,,3,2,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,개인전,토너먼트,준준결승경기３,엄준,201804000231,,서예은,202206004756,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,개인전,토너먼트,준준결승경기４,정수아,202307002127,,조예림,202006001243,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,개인전,토너먼트,준결승경기１,김하연,201503006905,,남지윤,202203011255,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,개인전,토너먼트,준결승경기２,서예은,202206004756,,조예림,202006001243,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,개인전,토너먼트,결승,김하연,201503006905,,서예은,202206004756,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,복식,리그전,1R / A조,"정수아, 김소윤",,,"조예림, 남지윤",,,0,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,복식,리그전,1R / A조,"김태연, 서예은",,,"조예림, 남지윤",,,0,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 대학부,복식,리그전,1R / A조,"김태연, 서예은",,,"정수아, 김소윤",,,2,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,예선경기２,나승찬,202205118675,,이라온,201602011151,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,예선경기３,박경민,201504006889,,곽서준,201903006257,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,예선경기４,이성빈,202302013707,,구동현,201402010302,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,예선경기５,김태경,202207011111,,김준호,202004000367,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,예선경기６,전윤건,202306010293,,박민기,202006000140,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,예선경기７,안동현,202305015908,,함동현,202307006269,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,예선경기８,이용욱,201902003971,,이상엽,202304048505,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,준준결승경기１,김동하,202207005619,,이라온,201602011151,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,준준결승경기２,박경민,201504006889,,이성빈,202302013707,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,준준결승경기３,김준호,202004000367,,박민기,202006000140,,3,2,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,준준결승경기４,함동현,202307006269,,이용욱,201902003971,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,준결승경기１,이라온,201602011151,,박경민,201504006889,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,준결승경기２,김준호,202004000367,,이용욱,201902003971,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,개인전,토너먼트,결승,이라온,201602011151,,이용욱,201902003971,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,복식,토너먼트,예선경기２,"김동하, 안동현",,,"김준호, 이용욱",,,0,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,복식,토너먼트,준결승경기１,"박경민, 박민기",,,"김준호, 이용욱",,,2,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,복식,토너먼트,준결승경기２,"이성빈, 곽서준",,,"구동현, 이라온",,,0,2,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,남자 대학부,복식,토너먼트,결승,"박경민, 박민기",,,"구동현, 이라온",,,2,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기２,박다송,202204086461,,이소진,201503029527,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기３,장예원,201601000670,,조아연,201903004040,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기４,안은찬,200312014298,,오승희,201209002253,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기５,서효주,201402001683,,박상은,201404002146,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기６,김민희,201402004905,,김민지,202207005516,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기７,송동주,201205000983,,서하민,201703008633,,3,1,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기８,이자연,202003003272,,송채원,200903026922,,2,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기９,허민경,201103015212,,이경진,202203011267,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기１０,권소원,202404019722,,문혜연,201203009845,,0,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기１１,신유진,201602007698,,류보람,201503023001,,0,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기１２,이승연,201405001347,,최유라,200703026440,,1,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기１３,김다미,201107004502,,배찬미,200506004011,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기１４,김가람,200505000922,,곽다연,201302006626,,3,0,A
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,예선경기１５,전아인,201203004577,,김가혜,200312004260,,2,3,B
2026 제22회 대한체육회장배 전국 스쿼시 선수권대회,202614401,2026-03-19,여자 일반부,개인전,토너먼트,준준준결승경기１,엄화영,201002007702,,이소진,201503029527,,3,0,A
